Main hydrophone,Hydrophone_1,Hydrophone_2,Hydrophone_3,Hydrophone_4
6.421000000000000000e+03,4.685000000000000000e+03,-6.529000000000000000e+03,-6.529000000000000000e+03,-5.921000000000000000e+03
6.411000000000000000e+03,6.402000000000000000e+03,-6.494000000000000000e+03,-6.494000000000000000e+03,-6.544000000000000000e+03
6.422000000000000000e+03,6.352000000000000000e+03,-6.462000000000000000e+03,-6.462000000000000000e+03,-6.520000000000000000e+03
6.400000000000000000e+03,6.385000000000000000e+03,-6.477000000000000000e+03,-6.477000000000000000e+03,-6.529000000000000000e+03
6.239000000000000000e+03,6.373000000000000000e+03,-5.737000000000000000e+03,-5.737000000000000000e+03,-6.494000000000000000e+03
-3.192000000000000000e+03,6.381000000000000000e+03,4.685000000000000000e+03,4.685000000000000000e+03,-6.462000000000000000e+03
-6.522000000000000000e+03,6.214000000000000000e+03,6.402000000000000000e+03,6.402000000000000000e+03,-6.477000000000000000e+03
-6.510000000000000000e+03,-6.560000000000000000e+02,6.352000000000000000e+03,6.352000000000000000e+03,-5.737000000000000000e+03
-6.466000000000000000e+03,-6.562000000000000000e+03,6.385000000000000000e+03,6.385000000000000000e+03,4.685000000000000000e+03
-6.437000000000000000e+03,-6.510000000000000000e+03,6.373000000000000000e+03,6.373000000000000000e+03,6.402000000000000000e+03
-6.452000000000000000e+03,-6.487000000000000000e+03,6.381000000000000000e+03,6.381000000000000000e+03,6.352000000000000000e+03
-6.425000000000000000e+03,-6.495000000000000000e+03,6.214000000000000000e+03,6.214000000000000000e+03,6.385000000000000000e+03
-6.437000000000000000e+03,-6.492000000000000000e+03,-6.560000000000000000e+02,-6.560000000000000000e+02,6.373000000000000000e+03
-7.260000000000000000e+02,-6.509000000000000000e+03,-6.562000000000000000e+03,-6.562000000000000000e+03,6.381000000000000000e+03
6.439000000000000000e+03,-6.475000000000000000e+03,-6.510000000000000000e+03,-6.510000000000000000e+03,6.214000000000000000e+03
6.404000000000000000e+03,-5.873000000000000000e+03,-6.487000000000000000e+03,-6.487000000000000000e+03,-6.560000000000000000e+02
6.397000000000000000e+03,4.559000000000000000e+03,-6.495000000000000000e+03,-6.495000000000000000e+03,-6.562000000000000000e+03
6.410000000000000000e+03,6.405000000000000000e+03,-6.492000000000000000e+03,-6.492000000000000000e+03,-6.510000000000000000e+03
6.404000000000000000e+03,6.382000000000000000e+03,-6.509000000000000000e+03,-6.509000000000000000e+03,-6.487000000000000000e+03
6.305000000000000000e+03,6.434000000000000000e+03,-6.475000000000000000e+03,-6.475000000000000000e+03,-6.495000000000000000e+03
-4.730000000000000000e+02,6.390000000000000000e+03,-5.873000000000000000e+03,-5.873000000000000000e+03,-6.492000000000000000e+03
-6.569000000000000000e+03,6.417000000000000000e+03,4.559000000000000000e+03,4.559000000000000000e+03,-6.509000000000000000e+03
-6.453000000000000000e+03,6.206000000000000000e+03,6.405000000000000000e+03,6.405000000000000000e+03,-6.475000000000000000e+03
-6.443000000000000000e+03,-2.422000000000000000e+03,6.382000000000000000e+03,6.382000000000000000e+03,-5.873000000000000000e+03
-6.442000000000000000e+03,-6.563000000000000000e+03,6.434000000000000000e+03,6.434000000000000000e+03,4.559000000000000000e+03
-6.461000000000000000e+03,-6.500000000000000000e+03,6.390000000000000000e+03,6.390000000000000000e+03,6.405000000000000000e+03
-6.431000000000000000e+03,-6.507000000000000000e+03,6.417000000000000000e+03,6.417000000000000000e+03,6.382000000000000000e+03
-6.443000000000000000e+03,-6.491000000000000000e+03,6.206000000000000000e+03,6.206000000000000000e+03,6.434000000000000000e+03
-1.735000000000000000e+03,-6.492000000000000000e+03,-2.422000000000000000e+03,-2.422000000000000000e+03,6.390000000000000000e+03
6.402000000000000000e+03,-6.471000000000000000e+03,-6.563000000000000000e+03,-6.563000000000000000e+03,6.417000000000000000e+03
6.418000000000000000e+03,-6.444000000000000000e+03,-6.500000000000000000e+03,-6.500000000000000000e+03,6.206000000000000000e+03
6.422000000000000000e+03,-4.917000000000000000e+03,-6.507000000000000000e+03,-6.507000000000000000e+03,-2.422000000000000000e+03
6.425000000000000000e+03,5.276000000000000000e+03,-6.491000000000000000e+03,-6.491000000000000000e+03,-6.563000000000000000e+03
6.449000000000000000e+03,6.410000000000000000e+03,-6.492000000000000000e+03,-6.492000000000000000e+03,-6.500000000000000000e+03
6.294000000000000000e+03,6.395000000000000000e+03,-6.471000000000000000e+03,-6.471000000000000000e+03,-6.507000000000000000e+03
-3.475000000000000000e+03,6.379000000000000000e+03,-6.444000000000000000e+03,-6.444000000000000000e+03,-6.491000000000000000e+03
-6.481000000000000000e+03,6.403000000000000000e+03,-4.917000000000000000e+03,-4.917000000000000000e+03,-6.492000000000000000e+03
-6.446000000000000000e+03,6.390000000000000000e+03,5.276000000000000000e+03,5.276000000000000000e+03,-6.471000000000000000e+03
-6.460000000000000000e+03,6.170000000000000000e+03,6.410000000000000000e+03,6.410000000000000000e+03,-6.444000000000000000e+03
-6.446000000000000000e+03,-5.617000000000000000e+03,6.395000000000000000e+03,6.395000000000000000e+03,-4.917000000000000000e+03
-6.476000000000000000e+03,-6.507000000000000000e+03,6.379000000000000000e+03,6.379000000000000000e+03,5.276000000000000000e+03
-6.424000000000000000e+03,-6.485000000000000000e+03,6.403000000000000000e+03,6.403000000000000000e+03,6.410000000000000000e+03
-6.427000000000000000e+03,-6.482000000000000000e+03,6.390000000000000000e+03,6.390000000000000000e+03,6.395000000000000000e+03
-6.201000000000000000e+03,-6.461000000000000000e+03,6.170000000000000000e+03,6.170000000000000000e+03,6.379000000000000000e+03
3.613000000000000000e+03,-6.453000000000000000e+03,-5.617000000000000000e+03,-5.617000000000000000e+03,6.403000000000000000e+03
6.510000000000000000e+03,-6.453000000000000000e+03,-6.507000000000000000e+03,-6.507000000000000000e+03,6.390000000000000000e+03
6.447000000000000000e+03,-6.473000000000000000e+03,-6.485000000000000000e+03,-6.485000000000000000e+03,6.170000000000000000e+03
6.454000000000000000e+03,-2.634000000000000000e+03,-6.482000000000000000e+03,-6.482000000000000000e+03,-5.617000000000000000e+03
6.462000000000000000e+03,6.152000000000000000e+03,-6.461000000000000000e+03,-6.461000000000000000e+03,-6.507000000000000000e+03
6.444000000000000000e+03,6.393000000000000000e+03,-6.453000000000000000e+03,-6.453000000000000000e+03,-6.485000000000000000e+03
6.257000000000000000e+03,6.367000000000000000e+03,-6.453000000000000000e+03,-6.453000000000000000e+03,-6.482000000000000000e+03
-1.909000000000000000e+03,6.408000000000000000e+03,-6.473000000000000000e+03,-6.473000000000000000e+03,-6.461000000000000000e+03
-6.486000000000000000e+03,6.428000000000000000e+03,-2.634000000000000000e+03,-2.634000000000000000e+03,-6.453000000000000000e+03
-6.466000000000000000e+03,6.414000000000000000e+03,6.152000000000000000e+03,6.152000000000000000e+03,-6.453000000000000000e+03
-6.440000000000000000e+03,3.753000000000000000e+03,6.393000000000000000e+03,6.393000000000000000e+03,-6.473000000000000000e+03
-6.423000000000000000e+03,-6.120000000000000000e+03,6.367000000000000000e+03,6.367000000000000000e+03,-2.634000000000000000e+03
-6.392000000000000000e+03,-6.489000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.152000000000000000e+03
-6.406000000000000000e+03,-6.506000000000000000e+03,6.428000000000000000e+03,6.428000000000000000e+03,6.393000000000000000e+03
-6.412000000000000000e+03,-6.472000000000000000e+03,6.414000000000000000e+03,6.414000000000000000e+03,6.367000000000000000e+03
-2.038000000000000000e+03,-6.474000000000000000e+03,3.753000000000000000e+03,3.753000000000000000e+03,6.408000000000000000e+03
6.414000000000000000e+03,-6.462000000000000000e+03,-6.120000000000000000e+03,-6.120000000000000000e+03,6.428000000000000000e+03
6.430000000000000000e+03,-6.444000000000000000e+03,-6.489000000000000000e+03,-6.489000000000000000e+03,6.414000000000000000e+03
6.389000000000000000e+03,-6.251000000000000000e+03,-6.506000000000000000e+03,-6.506000000000000000e+03,3.753000000000000000e+03
6.454000000000000000e+03,2.970000000000000000e+03,-6.472000000000000000e+03,-6.472000000000000000e+03,-6.120000000000000000e+03
6.446000000000000000e+03,6.495000000000000000e+03,-6.474000000000000000e+03,-6.474000000000000000e+03,-6.489000000000000000e+03
6.460000000000000000e+03,6.421000000000000000e+03,-6.462000000000000000e+03,-6.462000000000000000e+03,-6.506000000000000000e+03
4.725000000000000000e+03,6.411000000000000000e+03,-6.444000000000000000e+03,-6.444000000000000000e+03,-6.472000000000000000e+03
-6.194000000000000000e+03,6.422000000000000000e+03,-6.251000000000000000e+03,-6.251000000000000000e+03,-6.474000000000000000e+03
-6.444000000000000000e+03,6.400000000000000000e+03,2.970000000000000000e+03,2.970000000000000000e+03,-6.462000000000000000e+03
-6.429000000000000000e+03,6.239000000000000000e+03,6.495000000000000000e+03,6.495000000000000000e+03,-6.444000000000000000e+03
-6.418000000000000000e+03,-3.192000000000000000e+03,6.421000000000000000e+03,6.421000000000000000e+03,-6.251000000000000000e+03
-6.429000000000000000e+03,-6.522000000000000000e+03,6.411000000000000000e+03,6.411000000000000000e+03,2.970000000000000000e+03
-6.418000000000000000e+03,-6.510000000000000000e+03,6.422000000000000000e+03,6.422000000000000000e+03,6.495000000000000000e+03
-6.452000000000000000e+03,-6.466000000000000000e+03,6.400000000000000000e+03,6.400000000000000000e+03,6.421000000000000000e+03
-6.399000000000000000e+03,-6.437000000000000000e+03,6.239000000000000000e+03,6.239000000000000000e+03,6.411000000000000000e+03
2.360000000000000000e+02,-6.452000000000000000e+03,-3.192000000000000000e+03,-3.192000000000000000e+03,6.422000000000000000e+03
6.540000000000000000e+03,-6.425000000000000000e+03,-6.522000000000000000e+03,-6.522000000000000000e+03,6.400000000000000000e+03
6.450000000000000000e+03,-6.437000000000000000e+03,-6.510000000000000000e+03,-6.510000000000000000e+03,6.239000000000000000e+03
6.493000000000000000e+03,-7.260000000000000000e+02,-6.466000000000000000e+03,-6.466000000000000000e+03,-3.192000000000000000e+03
6.468000000000000000e+03,6.439000000000000000e+03,-6.437000000000000000e+03,-6.437000000000000000e+03,-6.522000000000000000e+03
6.484000000000000000e+03,6.404000000000000000e+03,-6.452000000000000000e+03,-6.452000000000000000e+03,-6.510000000000000000e+03
6.294000000000000000e+03,6.397000000000000000e+03,-6.425000000000000000e+03,-6.425000000000000000e+03,-6.466000000000000000e+03
-1.737000000000000000e+03,6.410000000000000000e+03,-6.437000000000000000e+03,-6.437000000000000000e+03,-6.437000000000000000e+03
-6.477000000000000000e+03,6.404000000000000000e+03,-7.260000000000000000e+02,-7.260000000000000000e+02,-6.452000000000000000e+03
-6.473000000000000000e+03,6.305000000000000000e+03,6.439000000000000000e+03,6.439000000000000000e+03,-6.425000000000000000e+03
-6.419000000000000000e+03,-4.730000000000000000e+02,6.404000000000000000e+03,6.404000000000000000e+03,-6.437000000000000000e+03
-6.444000000000000000e+03,-6.569000000000000000e+03,6.397000000000000000e+03,6.397000000000000000e+03,-7.260000000000000000e+02
-6.410000000000000000e+03,-6.453000000000000000e+03,6.410000000000000000e+03,6.410000000000000000e+03,6.439000000000000000e+03
-6.403000000000000000e+03,-6.443000000000000000e+03,6.404000000000000000e+03,6.404000000000000000e+03,6.404000000000000000e+03
-6.355000000000000000e+03,-6.442000000000000000e+03,6.305000000000000000e+03,6.305000000000000000e+03,6.397000000000000000e+03
-5.458000000000000000e+03,-6.461000000000000000e+03,-4.730000000000000000e+02,-4.730000000000000000e+02,6.410000000000000000e+03
4.885000000000000000e+03,-6.431000000000000000e+03,-6.569000000000000000e+03,-6.569000000000000000e+03,6.404000000000000000e+03
6.493000000000000000e+03,-6.443000000000000000e+03,-6.453000000000000000e+03,-6.453000000000000000e+03,6.305000000000000000e+03
6.457000000000000000e+03,-1.735000000000000000e+03,-6.443000000000000000e+03,-6.443000000000000000e+03,-4.730000000000000000e+02
6.467000000000000000e+03,6.402000000000000000e+03,-6.442000000000000000e+03,-6.442000000000000000e+03,-6.569000000000000000e+03
6.437000000000000000e+03,6.418000000000000000e+03,-6.461000000000000000e+03,-6.461000000000000000e+03,-6.453000000000000000e+03
6.484000000000000000e+03,6.422000000000000000e+03,-6.431000000000000000e+03,-6.431000000000000000e+03,-6.443000000000000000e+03
6.261000000000000000e+03,6.425000000000000000e+03,-6.443000000000000000e+03,-6.443000000000000000e+03,-6.442000000000000000e+03
-3.704000000000000000e+03,6.449000000000000000e+03,-1.735000000000000000e+03,-1.735000000000000000e+03,-6.461000000000000000e+03
-6.451000000000000000e+03,6.294000000000000000e+03,6.402000000000000000e+03,6.402000000000000000e+03,-6.431000000000000000e+03
-6.385000000000000000e+03,-3.475000000000000000e+03,6.418000000000000000e+03,6.418000000000000000e+03,-6.443000000000000000e+03
-6.406000000000000000e+03,-6.481000000000000000e+03,6.422000000000000000e+03,6.422000000000000000e+03,-1.735000000000000000e+03
-6.397000000000000000e+03,-6.446000000000000000e+03,6.425000000000000000e+03,6.425000000000000000e+03,6.402000000000000000e+03
-6.388000000000000000e+03,-6.460000000000000000e+03,6.449000000000000000e+03,6.449000000000000000e+03,6.418000000000000000e+03
-6.399000000000000000e+03,-6.446000000000000000e+03,6.294000000000000000e+03,6.294000000000000000e+03,6.422000000000000000e+03
-6.385000000000000000e+03,-6.476000000000000000e+03,-3.475000000000000000e+03,-3.475000000000000000e+03,6.425000000000000000e+03
-6.219000000000000000e+03,-6.424000000000000000e+03,-6.481000000000000000e+03,-6.481000000000000000e+03,6.449000000000000000e+03
3.171000000000000000e+03,-6.427000000000000000e+03,-6.446000000000000000e+03,-6.446000000000000000e+03,6.294000000000000000e+03
6.501000000000000000e+03,-6.201000000000000000e+03,-6.460000000000000000e+03,-6.460000000000000000e+03,-3.475000000000000000e+03
6.464000000000000000e+03,3.613000000000000000e+03,-6.446000000000000000e+03,-6.446000000000000000e+03,-6.481000000000000000e+03
6.477000000000000000e+03,6.510000000000000000e+03,-6.476000000000000000e+03,-6.476000000000000000e+03,-6.446000000000000000e+03
6.525000000000000000e+03,6.447000000000000000e+03,-6.424000000000000000e+03,-6.424000000000000000e+03,-6.460000000000000000e+03
6.495000000000000000e+03,6.454000000000000000e+03,-6.427000000000000000e+03,-6.427000000000000000e+03,-6.446000000000000000e+03
6.514000000000000000e+03,6.462000000000000000e+03,-6.201000000000000000e+03,-6.201000000000000000e+03,-6.476000000000000000e+03
1.639000000000000000e+03,6.444000000000000000e+03,3.613000000000000000e+03,3.613000000000000000e+03,-6.424000000000000000e+03
-6.445000000000000000e+03,6.257000000000000000e+03,6.510000000000000000e+03,6.510000000000000000e+03,-6.427000000000000000e+03
-6.423000000000000000e+03,-1.909000000000000000e+03,6.447000000000000000e+03,6.447000000000000000e+03,-6.201000000000000000e+03
-6.452000000000000000e+03,-6.486000000000000000e+03,6.454000000000000000e+03,6.454000000000000000e+03,3.613000000000000000e+03
-6.398000000000000000e+03,-6.466000000000000000e+03,6.462000000000000000e+03,6.462000000000000000e+03,6.510000000000000000e+03
-6.420000000000000000e+03,-6.440000000000000000e+03,6.444000000000000000e+03,6.444000000000000000e+03,6.447000000000000000e+03
-6.387000000000000000e+03,-6.423000000000000000e+03,6.257000000000000000e+03,6.257000000000000000e+03,6.454000000000000000e+03
-6.375000000000000000e+03,-6.392000000000000000e+03,-1.909000000000000000e+03,-1.909000000000000000e+03,6.462000000000000000e+03
-5.748000000000000000e+03,-6.406000000000000000e+03,-6.486000000000000000e+03,-6.486000000000000000e+03,6.444000000000000000e+03
4.599000000000000000e+03,-6.412000000000000000e+03,-6.466000000000000000e+03,-6.466000000000000000e+03,6.257000000000000000e+03
6.509000000000000000e+03,-2.038000000000000000e+03,-6.440000000000000000e+03,-6.440000000000000000e+03,-1.909000000000000000e+03
6.336000000000000000e+03,6.414000000000000000e+03,-6.423000000000000000e+03,-6.423000000000000000e+03,-6.486000000000000000e+03
6.516000000000000000e+03,6.430000000000000000e+03,-6.392000000000000000e+03,-6.392000000000000000e+03,-6.466000000000000000e+03
6.492000000000000000e+03,6.389000000000000000e+03,-6.406000000000000000e+03,-6.406000000000000000e+03,-6.440000000000000000e+03
6.443000000000000000e+03,6.454000000000000000e+03,-6.412000000000000000e+03,-6.412000000000000000e+03,-6.423000000000000000e+03
6.504000000000000000e+03,6.446000000000000000e+03,-2.038000000000000000e+03,-2.038000000000000000e+03,-6.392000000000000000e+03
6.456000000000000000e+03,6.460000000000000000e+03,6.414000000000000000e+03,6.414000000000000000e+03,-6.406000000000000000e+03
6.180000000000000000e+02,4.725000000000000000e+03,6.430000000000000000e+03,6.430000000000000000e+03,-6.412000000000000000e+03
-6.498000000000000000e+03,-6.194000000000000000e+03,6.389000000000000000e+03,6.389000000000000000e+03,-2.038000000000000000e+03
-6.384000000000000000e+03,-6.444000000000000000e+03,6.454000000000000000e+03,6.454000000000000000e+03,6.414000000000000000e+03
-6.401000000000000000e+03,-6.429000000000000000e+03,6.446000000000000000e+03,6.446000000000000000e+03,6.430000000000000000e+03
-6.399000000000000000e+03,-6.418000000000000000e+03,6.460000000000000000e+03,6.460000000000000000e+03,6.389000000000000000e+03
-6.204000000000000000e+03,-6.429000000000000000e+03,4.725000000000000000e+03,4.725000000000000000e+03,6.454000000000000000e+03
2.958000000000000000e+03,-6.418000000000000000e+03,-6.194000000000000000e+03,-6.194000000000000000e+03,6.446000000000000000e+03
6.522000000000000000e+03,-6.452000000000000000e+03,-6.444000000000000000e+03,-6.444000000000000000e+03,6.460000000000000000e+03
6.417000000000000000e+03,-6.399000000000000000e+03,-6.429000000000000000e+03,-6.429000000000000000e+03,4.725000000000000000e+03
6.473000000000000000e+03,2.360000000000000000e+02,-6.418000000000000000e+03,-6.418000000000000000e+03,-6.194000000000000000e+03
6.281000000000000000e+03,6.540000000000000000e+03,-6.429000000000000000e+03,-6.429000000000000000e+03,-6.444000000000000000e+03
6.547000000000000000e+03,6.450000000000000000e+03,-6.418000000000000000e+03,-6.418000000000000000e+03,-6.429000000000000000e+03
6.499000000000000000e+03,6.493000000000000000e+03,-6.452000000000000000e+03,-6.452000000000000000e+03,-6.418000000000000000e+03
6.310000000000000000e+03,6.468000000000000000e+03,-6.399000000000000000e+03,-6.399000000000000000e+03,-6.429000000000000000e+03
6.621000000000000000e+03,6.484000000000000000e+03,2.360000000000000000e+02,2.360000000000000000e+02,-6.418000000000000000e+03
6.469000000000000000e+03,6.294000000000000000e+03,6.540000000000000000e+03,6.540000000000000000e+03,-6.452000000000000000e+03
6.279000000000000000e+03,-1.737000000000000000e+03,6.450000000000000000e+03,6.450000000000000000e+03,-6.399000000000000000e+03
-4.543000000000000000e+03,-6.477000000000000000e+03,6.493000000000000000e+03,6.493000000000000000e+03,2.360000000000000000e+02
-6.338000000000000000e+03,-6.473000000000000000e+03,6.468000000000000000e+03,6.468000000000000000e+03,6.540000000000000000e+03
1.860000000000000000e+03,-6.419000000000000000e+03,6.484000000000000000e+03,6.484000000000000000e+03,6.450000000000000000e+03
-5.530000000000000000e+02,-6.444000000000000000e+03,6.294000000000000000e+03,6.294000000000000000e+03,6.493000000000000000e+03
-6.266000000000000000e+03,-6.410000000000000000e+03,-1.737000000000000000e+03,-1.737000000000000000e+03,6.468000000000000000e+03
3.082000000000000000e+03,-6.403000000000000000e+03,-6.477000000000000000e+03,-6.477000000000000000e+03,6.484000000000000000e+03
6.508000000000000000e+03,-6.355000000000000000e+03,-6.473000000000000000e+03,-6.473000000000000000e+03,6.294000000000000000e+03
4.540000000000000000e+02,-5.458000000000000000e+03,-6.419000000000000000e+03,-6.419000000000000000e+03,-1.737000000000000000e+03
-1.510000000000000000e+02,4.885000000000000000e+03,-6.444000000000000000e+03,-6.444000000000000000e+03,-6.477000000000000000e+03
6.555000000000000000e+03,6.493000000000000000e+03,-6.410000000000000000e+03,-6.410000000000000000e+03,-6.473000000000000000e+03
6.453000000000000000e+03,6.457000000000000000e+03,-6.403000000000000000e+03,-6.403000000000000000e+03,-6.419000000000000000e+03
6.462000000000000000e+03,6.467000000000000000e+03,-6.355000000000000000e+03,-6.355000000000000000e+03,-6.444000000000000000e+03
6.606000000000000000e+03,6.437000000000000000e+03,-5.458000000000000000e+03,-5.458000000000000000e+03,-6.410000000000000000e+03
6.473000000000000000e+03,6.484000000000000000e+03,4.885000000000000000e+03,4.885000000000000000e+03,-6.403000000000000000e+03
6.469000000000000000e+03,6.261000000000000000e+03,6.493000000000000000e+03,6.493000000000000000e+03,-6.355000000000000000e+03
2.295000000000000000e+03,-3.704000000000000000e+03,6.457000000000000000e+03,6.457000000000000000e+03,-5.458000000000000000e+03
6.427000000000000000e+03,-6.451000000000000000e+03,6.467000000000000000e+03,6.467000000000000000e+03,4.885000000000000000e+03
6.430000000000000000e+03,-6.385000000000000000e+03,6.437000000000000000e+03,6.437000000000000000e+03,6.493000000000000000e+03
6.229000000000000000e+03,-6.406000000000000000e+03,6.484000000000000000e+03,6.484000000000000000e+03,6.457000000000000000e+03
-2.834000000000000000e+03,-6.397000000000000000e+03,6.261000000000000000e+03,6.261000000000000000e+03,6.467000000000000000e+03
-6.575000000000000000e+03,-6.388000000000000000e+03,-3.704000000000000000e+03,-3.704000000000000000e+03,6.437000000000000000e+03
-6.515000000000000000e+03,-6.399000000000000000e+03,-6.451000000000000000e+03,-6.451000000000000000e+03,6.484000000000000000e+03
-6.492000000000000000e+03,-6.385000000000000000e+03,-6.385000000000000000e+03,-6.385000000000000000e+03,6.261000000000000000e+03
-6.494000000000000000e+03,-6.219000000000000000e+03,-6.406000000000000000e+03,-6.406000000000000000e+03,-3.704000000000000000e+03
-6.483000000000000000e+03,3.171000000000000000e+03,-6.397000000000000000e+03,-6.397000000000000000e+03,-6.451000000000000000e+03
-2.560000000000000000e+03,6.501000000000000000e+03,-6.388000000000000000e+03,-6.388000000000000000e+03,-6.385000000000000000e+03
6.307000000000000000e+03,6.464000000000000000e+03,-6.399000000000000000e+03,-6.399000000000000000e+03,-6.406000000000000000e+03
6.357000000000000000e+03,6.477000000000000000e+03,-6.385000000000000000e+03,-6.385000000000000000e+03,-6.397000000000000000e+03
6.342000000000000000e+03,6.525000000000000000e+03,-6.219000000000000000e+03,-6.219000000000000000e+03,-6.388000000000000000e+03
6.368000000000000000e+03,6.495000000000000000e+03,3.171000000000000000e+03,3.171000000000000000e+03,-6.399000000000000000e+03
6.373000000000000000e+03,6.514000000000000000e+03,6.501000000000000000e+03,6.501000000000000000e+03,-6.385000000000000000e+03
6.217000000000000000e+03,1.639000000000000000e+03,6.464000000000000000e+03,6.464000000000000000e+03,-6.219000000000000000e+03
-3.495000000000000000e+03,-6.445000000000000000e+03,6.477000000000000000e+03,6.477000000000000000e+03,3.171000000000000000e+03
-6.561000000000000000e+03,-6.423000000000000000e+03,6.525000000000000000e+03,6.525000000000000000e+03,6.501000000000000000e+03
-6.511000000000000000e+03,-6.452000000000000000e+03,6.495000000000000000e+03,6.495000000000000000e+03,6.464000000000000000e+03
-6.498000000000000000e+03,-6.398000000000000000e+03,6.514000000000000000e+03,6.514000000000000000e+03,6.477000000000000000e+03
-6.491000000000000000e+03,-6.420000000000000000e+03,1.639000000000000000e+03,1.639000000000000000e+03,6.525000000000000000e+03
-6.500000000000000000e+03,-6.387000000000000000e+03,-6.445000000000000000e+03,-6.445000000000000000e+03,6.495000000000000000e+03
-3.247000000000000000e+03,-6.375000000000000000e+03,-6.423000000000000000e+03,-6.423000000000000000e+03,6.514000000000000000e+03
5.589000000000000000e+03,-5.748000000000000000e+03,-6.452000000000000000e+03,-6.452000000000000000e+03,1.639000000000000000e+03
6.346000000000000000e+03,4.599000000000000000e+03,-6.398000000000000000e+03,-6.398000000000000000e+03,-6.445000000000000000e+03
6.347000000000000000e+03,6.509000000000000000e+03,-6.420000000000000000e+03,-6.420000000000000000e+03,-6.423000000000000000e+03
6.384000000000000000e+03,6.336000000000000000e+03,-6.387000000000000000e+03,-6.387000000000000000e+03,-6.452000000000000000e+03
6.372000000000000000e+03,6.516000000000000000e+03,-6.375000000000000000e+03,-6.375000000000000000e+03,-6.398000000000000000e+03
6.396000000000000000e+03,6.492000000000000000e+03,-5.748000000000000000e+03,-5.748000000000000000e+03,-6.420000000000000000e+03
6.382000000000000000e+03,6.443000000000000000e+03,4.599000000000000000e+03,4.599000000000000000e+03,-6.387000000000000000e+03
2.031000000000000000e+03,6.504000000000000000e+03,6.509000000000000000e+03,6.509000000000000000e+03,-6.375000000000000000e+03
-6.513000000000000000e+03,6.456000000000000000e+03,6.336000000000000000e+03,6.336000000000000000e+03,-5.748000000000000000e+03
-6.523000000000000000e+03,6.180000000000000000e+02,6.516000000000000000e+03,6.516000000000000000e+03,4.599000000000000000e+03
-6.513000000000000000e+03,-6.498000000000000000e+03,6.492000000000000000e+03,6.492000000000000000e+03,6.509000000000000000e+03
-6.527000000000000000e+03,-6.384000000000000000e+03,6.443000000000000000e+03,6.443000000000000000e+03,6.336000000000000000e+03
-6.499000000000000000e+03,-6.401000000000000000e+03,6.504000000000000000e+03,6.504000000000000000e+03,6.516000000000000000e+03
-6.262000000000000000e+03,-6.399000000000000000e+03,6.456000000000000000e+03,6.456000000000000000e+03,6.492000000000000000e+03
5.640000000000000000e+02,-6.204000000000000000e+03,6.180000000000000000e+02,6.180000000000000000e+02,6.443000000000000000e+03
6.412000000000000000e+03,2.958000000000000000e+03,-6.498000000000000000e+03,-6.498000000000000000e+03,6.504000000000000000e+03
6.343000000000000000e+03,6.522000000000000000e+03,-6.384000000000000000e+03,-6.384000000000000000e+03,6.456000000000000000e+03
6.336000000000000000e+03,6.417000000000000000e+03,-6.401000000000000000e+03,-6.401000000000000000e+03,6.180000000000000000e+02
6.356000000000000000e+03,6.473000000000000000e+03,-6.399000000000000000e+03,-6.399000000000000000e+03,-6.498000000000000000e+03
6.357000000000000000e+03,6.281000000000000000e+03,-6.204000000000000000e+03,-6.204000000000000000e+03,-6.384000000000000000e+03
6.368000000000000000e+03,6.547000000000000000e+03,2.958000000000000000e+03,2.958000000000000000e+03,-6.401000000000000000e+03
6.362000000000000000e+03,6.499000000000000000e+03,6.522000000000000000e+03,6.522000000000000000e+03,-6.399000000000000000e+03
6.132000000000000000e+03,6.310000000000000000e+03,6.417000000000000000e+03,6.417000000000000000e+03,-6.204000000000000000e+03
-5.623000000000000000e+03,6.621000000000000000e+03,6.473000000000000000e+03,6.473000000000000000e+03,2.958000000000000000e+03
-6.573000000000000000e+03,6.469000000000000000e+03,6.281000000000000000e+03,6.281000000000000000e+03,6.522000000000000000e+03
-6.512000000000000000e+03,6.279000000000000000e+03,6.547000000000000000e+03,6.547000000000000000e+03,6.417000000000000000e+03
-6.517000000000000000e+03,-4.543000000000000000e+03,6.499000000000000000e+03,6.499000000000000000e+03,6.473000000000000000e+03
-6.499000000000000000e+03,-6.338000000000000000e+03,6.310000000000000000e+03,6.310000000000000000e+03,6.281000000000000000e+03
-6.502000000000000000e+03,1.860000000000000000e+03,6.621000000000000000e+03,6.621000000000000000e+03,6.547000000000000000e+03
-1.174000000000000000e+03,-5.530000000000000000e+02,6.469000000000000000e+03,6.469000000000000000e+03,6.499000000000000000e+03
6.325000000000000000e+03,-6.266000000000000000e+03,6.279000000000000000e+03,6.279000000000000000e+03,6.310000000000000000e+03
6.272000000000000000e+03,3.082000000000000000e+03,-4.543000000000000000e+03,-4.543000000000000000e+03,6.621000000000000000e+03
6.320000000000000000e+03,6.508000000000000000e+03,-6.338000000000000000e+03,-6.338000000000000000e+03,6.469000000000000000e+03
6.303000000000000000e+03,4.540000000000000000e+02,1.860000000000000000e+03,1.860000000000000000e+03,6.279000000000000000e+03
6.330000000000000000e+03,-1.510000000000000000e+02,-5.530000000000000000e+02,-5.530000000000000000e+02,-4.543000000000000000e+03
