raw_samples,filtered_samples,FFT,peaks
"[366, 463, 399, 204, -57, -314, -459, -459, -313, -73, 187, 398, 463, 379, 172, -93, -338, -468, -449, -287, -41, 215, 414, 462, 359, 139, -124, -364, -474, -435, -258, -4, 249, 428, 457, 335, 104, -157, -385, -478, -415, -219, 38, 298, 443, 445, 303, 62, -199, -409, -477, -395, -188, 73, 323, 451, 434, 276, 28, -228, -426, -475, -374, -157, 106, 346, 459, 422, 248, -5, -273, -442, -469, -346, -115, 150, 373, 460, 402, 209, -50, -306, -456, -461, -319, -82, 180, 394, 462, 383, 179, -84, -333, -467, -452, -292, -48, 211, 411, 462, 364, 146, -119, -357, -473, -438, -264, -13, 238, 425, 455, 342, 114, -149, -380, -477, -417, -219, 41, 299, 444, 446, 301, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14, 12, 16, 2, 4, -10, -12, -10, -28, 4, -30, 26, -16, 48, 8, 54, 32, 44, 44, 22, 36, -4, 14, -16, -12, -10, -26, 12, -22, 40, 0, 56, 26, 52, 44, 34, 44, 8, 26, -12, 0, -12, -20, 6, -22, 30, -6, 50, 18, 56, 40, 40, 46, 14, 34, -6, 10, -14, -14, -2, -22, 22, -12, 46, 12, 56, 36, 46, 46, 24, 38, 0, 14, -12, -10, -6, -24, 18, -18, 44, 4, 58, 28, 54, 46, 34, 42, 8, 22, -10, -6, -8, -22, 12, -22, 40, -4, 60, 24, 62, 44, 42, 46, 16, 28, -4, 2, -8, -20, 8, -26, 36, -10, 62, 18, 68, 44, 54, 52, 26, 38, 0, 10, -10, -20, 4, -32, 34, -20, 64, 10, 80, 40, 72, 56, 44, 48, 12, 18, -4, -18, 6, -36, 38, -30, 76, 2, 102, 46, 98, 72, 68, 70, 26, 38, -4, -10, 0, -48, 40, -50, 98, -12, 146, 50, 158, 104, 126, 120, 64, 82, 6, 2, -6, -78, 48, -116, 170, -64, 312, 74, 424, 278, 448, 488, 356, 630, 164, 664, -82, 572, -314, 390, -468, 168, -510, -26, -446, -142, -312, -168, -164, -122, -54, -40, -6, 28, -16, 58, -60, 46, -106, 6, -126, -36, -112, -60, -72, -54, -32, -26, -6, 6, -4, 26, -24, 28, -48, 10, -64, -14, -64, -30, -46, -32, -26, -22, -8, -2, -4, 14, -12, 18, -26, 12, -40, -4, -44, -16, -36, -22, -22, -16, -10, -4, -2, 8, -4, 14, -14, 10, -22, 2, -28, -8, -26, -14, -16, -12, -6, -4, 0, 4, 0, 10, -6, 10, -14, 4, -18, -2, -20, -8, -14, -10, -8, -6, -2, 0, 0, 6, -2, 8, -10, 6, -14, 0, -14, -4, -12, -6, -8, -4, -2, 0, 0, 4, -2, 4, -4, 4, -10, 2, -10, -2, -10, -6, -6, -2, -4, 0, -2, 2, -2, 4, -4, 2, -8, 0, -8, -2, -8, -4, -4, -4, 0, 0, 0, 0, 0, 2, 0, 2, -6, 0, -6, -2, -6, -4, -4, -2, -2, -2, 0, 0, 0, 2, -2, 2, -4, -2, -4, -2, -4, -2, -2, -4, 0, -2, 0, 0, 2, 2, 0, 0, -2, 0, -2, 0, -2, -4, -2, -4, 0, -2, 0, -2, 2, 0, 0, 0, 0, 0, -2, -2, -2, -4, -2, -2, 0, -2, 2, -2, 4, 0, 2, 0, 0, -2, -2, -2, -2, -4, 0, -4, 2, -4, 2, -2, 2, 0, 2, 0, 0, -2, 0, 0, -2, -2, -2, -4, 2, -2, 2, -2, 2, 0, 2, 0, 2, -2, 0, -2, 2, -4, 0, -4, 0, -6, 2, -4, 4, -4, 4, -4, 4, -4, 4, -6, 2, -4, 2, -4, 6, -2, 6, -2, 6, 0, 6, 2, 2, 0, 2, -2, 0, -4, 2, -6, 2, -4, 4, -2, 6, -2, 6, 0, 4, 0, 2, -4, 0, -2, 0, -8, 0, -6, 2, -4, 6, -4, 6, -2, 4, 0, 2, -2, 0, -4, 0, -6, 2, -6, 2, -6, 6, -4, 6, -2, 6, -2, 4, -2, 0, -4, 0, -6, 0, -8, 2, -8, 6, -6, 6, -2, 6, -2, 4, -2, 2, -6, 0, -6, 0, -8, 4, -8, 6, -6, 6, -4, 6, -2, 6, -2, 2, -4, 0, -6, 0, -10, 0, -12, 4, -8, 6, -6, 8, -2, 6, -2, 2, -4, 0, -8, 0, -10, 0, -12, 2, -10, 6, -8, 8, -6, 8, -4, 4, -4, 2, -6, -2, -10, 0, -14, 4, -14, 6, -12, 8, -8, 8, -4, 6, -2, 2, -6, -2, -10, -2, -14, 2, -14, 4, -12, 6, -8, 8, -4, 8, -2, 2, -4, -4, -12, -4, -16, -4, -18, 2, -16, 8, -14, 10, -6, 10, -4, 4, -6, -2, -10, -6, -14, -6, -20, 0, -20, 6, -16, 10, -10, 12, -6, 6, -6, 0, -10, -4, -18, -6, -22, -2, -22, 4, -22, 10, -14, 12, -8, 10, -6, 2, -10, -4, -16, -8, -24, -2, -28, 4, -24, 10, -16, 16, -8, 14, -4, 4, -8, -4, -14, -10, -26, -8, -30, 0, -30, 8, -22, 16, -12, 16, -6, 6, -6, -4, -14, -12, -26, -14, -36, -6, -38, 8, -32, 16, -18, 20, -8, 12, -6, 0, -12, -14, -28, -18, -40, -12, -46, 2, -42, 18, -28, 24, -12, 18, -6, 2, -10, -14, -26, -24, -46, -20, -58, -4, -56, 14, -40, 28, -20, 26, -6, 12, -6, -12, -22, -30, -46, -32, -66, -18, -74, 8, -60, 28, -36, 34, -14, 20, -6, -8, -22, -34, -54, -46, -84, -32, -100, 0, -88, 34, -58, 50, -22, 40, -2, 2, -12, -40, -54, -66, -104, -62, -138, -22, -138, 28, -102, 64, -48, 62, -6, 18, -10, -52, -64, -108, -150, -116, -224, -70, -252, 18, -210, 98, -120, 124, -28, 58, -8, -78, -102, -234, -314, -322, -594, -270, -844, -44, -960, 320, -872, 732, -582, 1070, -150, 1228, 302, 1158, 652, 888, 808, 506, 760, 140, 558, -112, 302, -198, 90, -134, -10, 8, 14, 144, 110, 208, 216, 180, 270, 88, 248, -18, 164, -82, 68, -78, 4, -16, -4, 62, 42, 116, 110, 118, 160, 76, 164, 10, 124, -42, 60, -52, 10, -22, -6, 30, 22, 78, 68, 90, 112, 66, 124, 18, 100, -26, 52, -42, 8, -24, -10, 16, 2, 58, 42, 78, 80, 66, 100, 30, 90, -10, 54, -32, 16, -26, -8, 6, -2, 42, 26, 66, 62, 62, 86, 36, 82, -2, 56, -26, 20, -28, -6, -4, -8, 32, 14, 56, 46, 60, 72, 40, 76, 6, 56, -20, 24, -26, -4, -10, -14, 22, 2, 50, 30, 60, 60, 46, 70, 18, 58, -10, 32, -24, 2, -14, -12, 14, -4, 40, 22, 56, 52, 50, 66, 26, 62, -4, 36, -20, 10, -18, -10, 4, -8, 32, 14, 52, 40, 52, 62, 32, 64, 4, 46, -18, 16, -24, -6, -10, -12, 16, 2, 42, 26, 50, 50, 38, 62, 14, 54, -12, 34, -26, 10, -24, -4, -8, -6, 8, 6, 18]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 255, 313, 313, 313, 313, 313, 255, 181, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 181, 255, 313, 313, 313, 313, 313, 255, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[313, 38632, -15261], [313, 39052, 30589], [313, 39472, -17977], [313, 39892, 24576], [313, 40312, 15908], [181, 41572, 1869], [181, 388427, -1869], [313, 389687, -15908], [313, 390107, -24576], [313, 390527, 17977], [313, 390947, -30589], [313, 391367, 15261]]"
